document_id	paragraph_id	sentence_id	source_sentence	target_sentence
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	10	5	まぎくいゝまはされ定光すへたけ引立んとして御酒ゑんのあいてに取もつよりみつ金札を綱【？】あたへふんじつなせしひのをざの御剣【昼の御座の御剣】たづね出すべし	混乱する定光が進み出ようとするが、頼光は酒盞を両手に取りつつ、綱に金札を手渡して「紛失した昼の御座の御剣を探し出せ」と命じた。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	11	1	又【右ページ下、本文つづき】きんときはせんてい御ゆいでうたづね出しとうぞくのてう本にはかまたれをせんぎいたすべしと両人を次へ立せ	また、金時は先帝の御遺状を探し出し、盗賊の張本である袴垂を詮議いたすべしと、両人を次へ立たせた。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	11	2	女を近付けしにひさ丸のつるぎ【膝丸の剣】おのれとぬけしをあやしむ	女を近付けようとした際、膝丸の剣が自ずと抜けたことを怪しんだ。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	11	3	つまぎくよりみつに心をかけしたいきたり人〳〵をあざむきより光のしん所へつきそい行んとせしにひさ丸のたちにおとろく【おそるゝ？】	葛城が頼光に心をかけていた仕来たり人々を欺き、頼光の真所へ付き添い行んとした際、膝丸の太刀に驚く。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	11	4	【左ページ最上段の人物の右】【登場人物】うらへのすへたけ【卜部季武】【役者】門之介	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	11	5	【右ページ階段】【登場人物】わたなべのげんじ綱【役者】仲蔵	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	11	6	【登場人物】坂田兵庫介金時【役者】団十郎	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	11	7	【登場人物】みやこ六条舞子つま菊実はかづらき山くものせいれい【蜘蛛の精霊】【役者】菊之丞【瀬川菊之丞】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	11	8	【このコマは『平家物語』や能に見える『土蜘蛛』の話。源頼光が瘧に倒れて寝込んでいるところへ怪僧が現れ連れ去ろうとするので、四天王が膝丸の剣で切りつける。僧は葛城山の大蜘蛛の精魂だった。】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	11	9	【右ページ上段】【登場人物】太郎作妹□□【役者】歌川【？】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	11	10	【本文】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	11	11	又治いへでせし妹にたづねあいつれかへらんとしてみなれぬ笠のかをりて此家に花山いんのかくまい有事をさとりつとにかくせしひのをさの御剣を太郎作にあやしまれのちにいばらきけんば【茨木玄蕃】にわたす	又治は家出した妹を探し連れ戻そうとしていたが、見慣れぬ笠の香りがしてこの家に花山院が匿われている有事を悟り、急いで隠した昼の御座の御剣を太郎作に疑われ、後に茨木玄蕃に渡した。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	12	1	太郎作花山ゐんとぎよ【渡御】ありしをかくまい	太郎作は花山院の渡御ありしを隠し匿った。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	12	2	又治がせおいしつとの内をあやしむ	又治が背負い執刀の内を怪しんだ。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	12	3	【右ページ挿し絵内】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	13	1	【登場人物】庄や麦竹孫左衛門【？】【役者】伝九郎	庄や 麦竹孫左衛門 伝九郎
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	13	2	【登場人物】丹波の百姓栗の木の又治実は右衛門尉ときあきら【役者】広右衛門	丹波の百姓栗の木の又治実は右衛門尉ときあきら 広右衛門
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	13	3	【登場人物】生の村百性太郎作実は二ノせの【二ノ瀬の】源六【役者】宗十郎	生の村百姓 太郎作実は二ノ瀬の源六 宗十郎
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	13	4	【登場人物】太郎作女房おさと実はときあきら妹はし立【役者】里好	太郎作女房 おさと実はトキアキラ妹 はし立　里好
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	14	1	【右ページ左下、本文つづき】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	14	2	兄の家をぬけ出てたろ作をしたいぬり笠のあるをみてたづね来りしは女ならんけんき【女ならん元気？】	兄の家を抜け出て、太郎作がした稲荷笠のあるのを見て尋ねて来たのは、女の仕業であろう。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	14	3	【左ページ上、縞の着物の人物の右脇】【役者】宗十郎【太郎作の役、５コマ源頼光と二役？】	宗十郎
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	14	4	【本文】太郎作かくし置たる花山ゐんせんぎきびしく立のかんとせしに見へさせ給はぬゆへおどろく	太郎作が隠し置いた花山院の詮議が厳しく立ち行かんとした際に、お姿を現されないゆえ驚いた。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	14	5	【役者】里好【はし立の役】はし立わざとおつとにあいそをつかしおつとの手にかゝり花山ゐんのみかはりにたつ	里好はし立はわざとおつとに愛想をつかし、おつとの手にかかり、花山院の身代わりに立つ。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	14	6	大でき〳〵	大成功！
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	15	1	【左ページ中段】【登場人物】しゆ行者なく山【奈がひしゃげているが、11コマに「なく山」とある】	しゆ行者なく山
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	15	2	実は相馬太郎良門【役者】門之介【５コマの卜部季武と二役？】	その正体は相馬太郎良門　門之介
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	16	1	【本文】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	17	1	小鳥のあつまるをあやしみ□【笈？】に花山ゐんをうばい立のく	小鳥が集まるのを不審に思い、笈に花山院を奪い立ち去る。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	17	2	【左ページ下、本文】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	17	3	太郎作親の三くわいきゆへしゆ行者をとめ御ゆひでうふんじつのせつおや二のせ　庄司が	太郎作の父が三会供養の行者を止め、御遺状紛失の節、先祖である二ノ瀬庄司が。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	18	1	【人物を挟んで続く】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	18	2	しがいのそばにおち　ちりしふゑをぶつまへおきしを保昌が家につたわるふゑな　るよししゆ行者に聞親のかたきは保昌なるを　よろこぶ	死骸の側に散らばっていた笛を前に置いたことを、保昌の家に伝わる笛だとシュ行者から聞き、親の敵が保昌だと知って喜んだ。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	18	3	【役者】宗十郎【縞模様の着物、太郎作役】定光つまぎくをともなひよりみつへとりもちきれとのもんじゆのゑづへくものおりさるにつまきくせうたいなくなりしをあやしみひざ丸のゐとくにて本せうをあらはす	宗十郎定光は葛城を連れて頼光のもとへ向かうが取り次ぎができず、文殊の絵図に蜘蛛が降りてきたことで葛城の正体が消えたことを怪しみ、膝丸の威徳によって本性を現した。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	19	1	【登場人物】つまきく実はかつらき山のくものせいれい【役者】菊之丞	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	20	1	身の上を見とがめられひざ丸の太刀のとくにおそれくものせいをあらはす	正体を見破られ、膝丸の太刀の威徳に恐れをなした蜘蛛の精霊が本性を現す。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	20	2	大でき〳〵	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	20	3	大さつま主膳太夫此所ひやうしまい相動申候富士田音蔵【長唄唄方】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	20	4	【右ページ下】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	21	1	【登場人物】源頼光【役者】宗十郎	源頼光宗十郎
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	22	1	【登場人物】定光【碓井貞光】【役者】松助【左ページ】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	22	2	【登場人物】保昌娘小しきぶ【役者】七次【？】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	22	3	はかまだれよりちかに【頼親に】たのまれちよくしとなり兄保昌のやかたへ来り法皇のりんげん【綸言】によつてかくまい有	袴垂から近くに頼まれて勅使となり、兄の保昌の屋敷へやって来た。法皇の綸言によって匿われている。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	22	4	かねひとしん王【兼仁親王】のくびをうてといゝ二ヶ条のなんだいをいゝ付	金人新王の首を討てと命じ二ヶ条の難題を言い付ける。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	22	5	いづみしきぶ【和泉式部】にれんぼして保昌にみの上をしられながらあくじをたくむ	和泉式部に恋慕し保昌に正体を知られながら悪事を企む
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	22	6	いづみし□【き】ぶ娘小式部がよみし大江山の歌をおつと保昌に一【ごみ？】なぞにかけられ娘【左下へ続く】小式部をかねひとしん王のみがはりにたてかなしむ	和泉式部の娘である小式部が詠んだ大山の歌を、夫である保昌に謎として用いられ、娘の小式部を金人新王の身代わりに立てて嘆く。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	22	7	【登場人物】保昌妻いつみ式部【役者】里好【立はしと二役？】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	22	8	【左上】【登場人物】大木戸八郎【役者】鉄五郎【？】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	22	9	【右下】【登場人物】ひけくろの左大将実ははかまだれやすゝけ【役者】仲蔵【渡辺綱と二役？】【４コマに出てくる髭黒の左大将とは別人※】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	22	10	【登場人物】丹後守平井保昌【役者】団十郎【坂田金時と二役？】【※『歌舞伎年表』によれば「仲蔵の袴垂保輔。梅の木のウツロより黒子にての出。髭黒の大将を殺し、冠装束を奪ひ持入る」とある。これは４コマで描かれているシーン。７コマの髭黒は奪った冠装束で袴垂が化けている髭黒であろう。】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	22	11	【登場人物】かねひとしん王のおかゝへ此花【役者】三木蔵	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	22	12	【登場人物】冷泉院の御らくいんみとしろの王子【神田皇子】【役者】三甫蔵	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	22	13	【登場人物】妹てりは【役者】三代蔵【右ページ本文】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	23	1	やす介かねひと花山ゐんのくびをにせ物と見し所へすへたけ【刀の下へ続く】やす介が女ぼうをよび出す【刀の上へ続く】	やす介かねひと花山院の首が偽物だと見定めたその時、すへたけやす介が女房を呼び出した。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	24	1	小笹おつとのあく心をいさめじがいするすへたけ保介がせうぞくをはぎにせ	小笹おつとの悪心を諫め、自害しようとするすへたけ保介が賊の装束を剥ぎ取る。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	24	2	ちよくしをあらはす保すけ見あらはされみとしろの王子の□【座？】にさして王位をのぞむ	勅使として現れた保介は正体を見破られ、神田皇子の座を狙って王位を望む。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	24	3	【刀の下】【登場人物】はかまだれやすゝけ【役者】仲蔵	袴垂 安助 仲蔵
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	24	4	【右ページ下】源のよりちかちよくしに付そい来りあくじあらはるゝ【役者】小次郎	源の頼親が勅使に付き添って来た。悪事露わるる小次郎
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	24	5	【登場人物】すへたけ【役者】門之介	すへたけ門之介
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	24	6	【登場人物】はかまたれ女房小笹【役者】乙女	はかまたれ 女房小笹乙女
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	24	7	【登場人物】平井保昌【役者】団十郎	平井保昌団十郎
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	25	1	【左ページ上、本文】物かたりをして二のせ源六が親のかたきのせうこになるべきふたばのふへをひしぎ	物語をして、二の瀬源六が親の敵の生贄になるべき二葉の不破を砕き。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	25	2	かたきは兄の保昌なりといゝかんげんせし女房をふみころしいづみしきぶをうばい取んとして保昌季武源六三人をてうちやくし	敵は兄の保昌であると言い、勘解由小路の女房を踏み殺し、和泉式部を奪い取らんとして、保昌・季武・源六の三人を手討ちに遣わし。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	25	3	手向ひせばぬすみ取りしせんていの御ゆいでうを引さかんとてごめにせし所	抵抗すれば、盗み取った先帝の御遺状を引き戻さんとして、彼らを討ち果たした場面。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	25	4	保昌に御ゆいでうをばいかへされくびを付るゝ	保昌は御遺状を返させられ、首を斬られる。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	25	5	保昌御ゆいでうをばい返し保介がくびを源六にわたし	保昌が御遺状を返し、保介が首を源六に渡し、
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	25	6	みとしろ王子のくはい中にあるみかゞみとよりちかがうばいし	みとしろ王子の首塚の中にある御鏡を、よりちかが奪い取った。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	25	7	ひげ切のたちも取返しよりのぶにあたへ	髭切りの太刀も取り返し、頼信に与えた。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	25	8	王子よりちかよし時をおひはらふ	王子よりちか、時を追い払う。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	26	1	【登場人物】むさしの介よし時【役者】大七	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	26	2	【登場人物】源のよりのぶ【役者】座本勘三郎	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	26	3	【左ページ下】【登場人物】二のせの源□【源六】【役者】宗十郎	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	26	4	【登場人物】奴□や蔵【役者】時蔵	むさしの介 よし時 大七源のより のぶ 座本 勘三郎
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	26	5	【登場人物】奴ても平【役者】仲八	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	27	1	【ここから第二番目】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	27	2	【右ページ上段】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	27	3	【登場人物】源のより光【役者】宗十郎	二のせ の源□ 宗十郎奴□や蔵 時蔵奴ても平 仲八
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	27	4	【登場人物】かみぐし姫のしんれい【『歌舞伎年表』では「夏磯姫の神霊」とある。】【役者】里好【和泉式部、立はしの三役】	源のより光 
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	28	1	【左ページ上段】	宗十郎
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	28	2	【登場人物】禁の【楚の間違い？】ようゆふき【養由基】娘せうくわ女【桝花女】のしんれい【役者】乙女【小笹と二役】【楚の養由基は伝説の弓の名手。その娘とされる桝花女(しょうかじょ)は前太平記などに出てくるとのこと。】	かみぐし姫の神霊里好
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	28	3	【登場人物】源のよりちか【役者】小次郎	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	28	4	【登場人物】いがの入道【役者】五郎四郎	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	28	5	【右ページ下段】【登場人物】□□……【一行かすれ】いん弟二の宮かねひとしん王【役者】弁之助	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	28	6	【登場人物】すとう六郎【かとう六郎？】【役者】福松	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	28	7	【登場人物】かとう七郎【役者】□蔵	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	28	8	【登場人物】平井保昌【役者】団十郎	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	29	1	是より第二ばんめ	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	29	2	【登場人物】たわらのちはる【役者】吉次【『歌舞伎年表』では中納言惟仲の息女ちはる姫、役者は山下万菊とある。「たわらのちはる」は俵藤太の娘・千晴の事。挿し絵は髪形からして女性の武者姿のように見える。設定の混乱が何によるものかはよくわからない。ちはる姫ならば俵藤太の娘のほうが妥当であろう。】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	29	3	【登場人物】むさしの□よしとき【役者】大七	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	30	1	いばらきげんば【茨木玄蕃】ときあきらより【斎明】ほうけんを受取しよりへいにんのもつべき物にあらぬゆへかいなをはなれぬをなんざ【ぎ？】なしかごかきとなりほうけんをたづぬる左金吾に出合わたさじとあらそふをわたなべ【渡辺(綱)】かごのうちより出ほうけんをてに入□【れ？】立かへる	茨木玄蕃が斎明より奉券を受け取ったが、これは平民の持つべき物ではないゆえ、彼は鎌首（かまなくび）を離さずに争うのだった。駕籠担ぎになり奉券を探る左金吾に出会い、渡さじと争うを、渡辺綱が駕籠の中より出で奉券を手に入れ。立ち上がる。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	31	1	大江の左金吾わたなべが跡【後？】をおいゆく	大江の左金吾が、渡辺の後を追って行く。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	32	1	【登場人物】左金吾【役者】政蔵	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	32	2	【登場人物】つな【役者】仲蔵	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	32	3	【登場人物】いばらきげんば【役者】此蔵【此はママ、中村比蔵】 	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	32	4	【登場人物】三田平【役者】又太郎【坂東又太郎】 	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	33	1	【左ページ】	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	34	1	わたなべよりみつの仰をうけ良門せんきのため	渡辺綱は源頼光の仰せを受け、良門先機のため
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	34	2	わたなべより光の仰をうけ良門せんきのため	渡辺綱は源頼光の仰せを受け、良門先機のため
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	34	3	月のみさきにべつそうをしつらい酒色にてうし女にたはふれ金時がたんりよをとゞむる	月の岬に別荘を設け、酒色にて牛女と戯れんとするを、金時が耽溺を止める。
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	34	4	【役者】仲蔵	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	34	5	金時鳥【？】の見まいにきたり恋いさかい【恋諍い】のわりに入りわたなべかほうらつ【放埓】をいさめんとする	金時鳥の見舞いに来た恋の諍いの中に入り渡辺が放埒を諫めんとする
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	34	6	【役者】団十郎	
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	35	1	【登場人物】わたなべが　妻つの国や【津の国屋、そういう屋号がある】おつな　実はすわうのないし【周防内侍】	渡辺が妻 つの国やおつな 実は周防の内侍
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	35	2	【役者】菊之丞【蜘蛛の精霊つまぎくと二役】	菊之丞
kusazoushi/0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	35	3	わたなへしゆ行者をとゞめ【？】与吉にかわたひのに【革足袋の荷】の内に将門の娘七あやひめかくし有ゆへかい取んといゝみとしろの御かゞみをわたし両人が心をひき見る	渡辺、修験者を止め与吉が革職人の二の内に将門の娘・七あや姫を隠し有ゆへ奪い取ろうといゝみとしろの御鏡を私両人が心を研ぎ澄まして見る
