document_id	paragraph_id	sentence_id	source_sentence	target_sentence
KUL/3FFE087279739C581E96AE283CB59C48	5	1	問其方共最初に着船したる所は何と申地に候哉	「お前たちが最初に着船した場所は、何という土地であったか」
KUL/3FFE087279739C581E96AE283CB59C48	5	2	答アシツカと島に漂着仕候	
KUL/3FFE087279739C581E96AE283CB59C48	5	3	此所に四年罷／土（居）候	この地に四年間滞在いたしました。
KUL/3FFE087279739C581E96AE283CB59C48	5	4	内食事は魚の潮蒸（シホムシ）黒百合の根を水にて煮研て白酒の如くに致候物を給居申候	日常の食事は、魚の塩漬けと黒百合の根を水で煮てすりつぶし、どろりとした白酒のようなものを与えられました。
KUL/3FFE087279739C581E96AE283CB59C48	5	5	女は腮（アコ）に弐本鼻に弐本角有之	女性は顎に二本、鼻に二本の角がありました。
KUL/3FFE087279739C581E96AE283CB59C48	5	6	面体並に手の甲に青き筋を入墨に仕候	顔や体、そして手の甲には青い筋状の入れ墨が施されていました。
KUL/3FFE087279739C581E96AE283CB59C48	5	7	其角は自然に生候物にては無之	その角は自然に生えたものではなく、
KUL/3FFE087279739C581E96AE283CB59C48	5	8	鯨の牙にて筆の軸の大【太ヵ】さに削り長さ弐三寸懸はつしの相成しやうに拵候ものに御座候	鯨の牙を筆の軸ほどの太さに削り、長さ二、三寸ほどにして取り付けた造作でございました。
KUL/3FFE087279739C581E96AE283CB59C48	5	9	常にははつし居申候	常時これを装着しておりました。
KUL/3FFE087279739C581E96AE283CB59C48	5	10	男女ともに鳥の毛を着穴居に御座候	男女ともに鳥の羽をまとって穴居生活を営んでおりました。
KUL/3FFE087279739C581E96AE283CB59C48	5	11	夫よりカムサツカと申地へ罷越候	
KUL/3FFE087279739C581E96AE283CB59C48	6	1	【左丁】	
KUL/3FFE087279739C581E96AE283CB59C48	6	2	在留の中乗組のうち六人死亡仕候	滞在中の乗組員のうち六人が死亡いたしました。
KUL/3FFE087279739C581E96AE283CB59C48	6	3	其病躰日本にては見及不申チンカ゜と申病に御座候由《割書：和蘭にてシゲウルボイクと云｜即青腿牙疳也》【注】	その病気は日本では見たこともないチンカという病でございました（オランダ語でシゲウルボイクと言い、即ち青腿牙疳のことです）。
KUL/3FFE087279739C581E96AE283CB59C48	6	4	此地にて魯西亜の加比丹《割書：官名なり是は｜紅毛にもあり》テモヘナシホイテ【ネヵ】。	この地でロシアのカピタン（注：官名で、オランダにもある）テモヘナシホイテに遭遇した。
KUL/3FFE087279739C581E96AE283CB59C48	6	5	と申者に出逢ひオホツカと申地へ連渡られそれよりイルカウツカ。	という者に出会い、オホーツカという地へ連れて渡られ、それよりイルクーツカへ。
KUL/3FFE087279739C581E96AE283CB59C48	6	6	と申地に四年滞留仕候	イルクーツカという地に四年間滞在いたしました。
KUL/3FFE087279739C581E96AE283CB59C48	6	7	此所は寒気殊に甚鋪冬のうちは外出仕候には裘を着し狐皮ににて面を包み目はかり出し候て歩行仕候	この地は寒さが特に厳しく、冬の間は外出する際には毛皮の外套を着て、狐の毛皮で顔を包み、目だけを出して歩行いたしました。
KUL/3FFE087279739C581E96AE283CB59C48	6	8	若哉引合わせの間より耳鼻なとを顕し候へは冱（イテ）候て堅く相成り家に入暖気を得候へは忽解落申候／頬（ホ）先なとはゑぐりたる如くに抜落申候	わずかな時間でも外で耳や鼻などを出していると、凍り付いて堅くなり、家に入って暖気に触れると、たちまち解け落ちました。頬の先端などは、えぐり取られたように抜け落ちました。
KUL/3FFE087279739C581E96AE283CB59C48	6	9	右の節は乳酪（ホウトル）に丁子肉桂の末を加ゑ候を塗候へは癒申候	先の時は乳酪（ホウトル）に丁子と肉桂の粉末を加えたものを塗りましたところ、癒えました。
KUL/3FFE087279739C581E96AE283CB59C48	6	10	厳敷寒気を受候へは手足も脱落申候【注　「青腿牙疳」は「壊血病」のこと】	厳しい寒気にさらされると、手足も脱落いたしました。
KUL/3FFE087279739C581E96AE283CB59C48	7	1	【右丁】	
KUL/3FFE087279739C581E96AE283CB59C48	7	2	既に同船の者庄蔵と申者右の病にて相悩み候所彼国の医師大なる釣（ツル）をかけ候鋸にて足を挽切焼酎に浸し申候	既に同船の者である庄蔵という者が右の病に苦しんでおりましたところ、ロシアの医師が大きな鉤をかけた鋸で足を切り落とし、焼酎に浸しました。
KUL/3FFE087279739C581E96AE283CB59C48	7	3	木綿にて切口をつゝみ療後仕候	木綿で切り口を包み、治療を施しました。
KUL/3FFE087279739C581E96AE283CB59C48	7	4	煎薬は硝子に入与へ申候	煎薬はガラスに入れ与えました。
KUL/3FFE087279739C581E96AE283CB59C48	7	5	勿論療治前にも飲せ申候	もちろん治療の前にも飲ませました。
KUL/3FFE087279739C581E96AE283CB59C48	7	6	食物の手元は一日に銅銭十文つゝ相渡し右の銭にて牛肉小麦なとを調へ始【給ヵ】申候	食料の支給は一日に銅銭十文ずつ渡され、その銭で牛肉や小麦などを調達し始めました。
KUL/3FFE087279739C581E96AE283CB59C48	7	7	十文にて一日の雑費（ザウヒ）十分に御座候	十文で一日の雑費は十分にございました。
KUL/3FFE087279739C581E96AE283CB59C48	7	8	去なから右之銭後には態【注】と相渡し不申候	しかしながら、右の銭はその後、わざとお渡ししませんでした。
KUL/3FFE087279739C581E96AE283CB59C48	7	9	不自由に候はゝ元手借呉上地代年貢等も取申間敷候間商人に相成候とも追々取立可申候	不自由にございましたら、元手の借り入れや地代・年貢なども取り立てませんので、商人になったとしても、徐々に取り立ててまいります。
KUL/3FFE087279739C581E96AE283CB59C48	7	10	まゝ奉公成とも致し彼地の人に罷成候様ひたすら相進め候へ共何分日本へ帰国仕度願に御座候故一向承引不仕候	たとえ奉公に就いても、その地の人々のようになるようひたすら勧められましたが、何分にも日本へ帰国したい願いがございましたので、一切承引いたしませんでした。
KUL/3FFE087279739C581E96AE283CB59C48	7	11	兎角仕露命をつなき彼是帰国の	とにかくロシアで命をつなぎ、あれこれ帰国の
KUL/3FFE087279739C581E96AE283CB59C48	8	1	【左丁】	
KUL/3FFE087279739C581E96AE283CB59C48	8	2	事相願候へ共一向埒明不申候	事を願い申し上げましたが、まったく埒が明きませんでした。
KUL/3FFE087279739C581E96AE283CB59C48	8	3	へは中にて支女帝御問に達し不申故のよし承出候付私壱人都へ登り帝へ直訴仕候	（申請が）中々女帝の御下問に達しなかったとの由を承りましたので、私一人で都に上り、帝へ直訴いたしました。
KUL/3FFE087279739C581E96AE283CB59C48	8	4	右の始末キリロと申候旗本の厄介に罷成候	先の経緯は、キリロという者が旗本の厄介（世話役）となりました。
KUL/3FFE087279739C581E96AE283CB59C48	9	1	其砌女帝はベチコルボルと申所に御座なされ候	その折、女帝はベチコルボルという所におられました。
KUL/3FFE087279739C581E96AE283CB59C48	9	2	私儀早速右出され候所宮中には数多くの宦人厳重に相詰候	私が早速その旨を申し出たところ、宮中には数多くの宦官が厳重に詰めておりました。
KUL/3FFE087279739C581E96AE283CB59C48	9	3	玉座の左右には宮女雲の如く囲繞（イジヤウ）仕候故心配【か有ヵ】しき様にて猶予仕候	玉座の左右には宮女が雲のように取り囲んでいたため、心もとない様子で躊躇しておりました。
KUL/3FFE087279739C581E96AE283CB59C48	9	4	得は御老中とも可申宦人手を取候て女帝の御前へ伴ひ両手を重ね出候処に教（ヲシエ）られ候故右之如く仕候へは女帝御手をさし延指先を私掌の上へそつと御のせ被成候を三度いたゝき候てなめるやうに可仕候へと教られ候間右のことくに仕候	やがて御老中とも申すべき宦官が手を取って女帝の御前へ案内し、両手を重ねて差し出すよう指示されましたので、その通りにすると、女帝は御手を伸ばし指先を私の掌の上にそっと載せられました。三度お辞儀をして唇で触れるようにせよと教えられましたので、右の通りに従いました。
KUL/3FFE087279739C581E96AE283CB59C48	9	5	是は始て帝へ見へ候【注　異本には「本ノマゝ」と傍記あるものもあり】	これは初めて帝へお目にかかりました。
KUL/3FFE087279739C581E96AE283CB59C48	10	1	【右丁】	
KUL/3FFE087279739C581E96AE283CB59C48	10	2	時の礼儀のよしに御座候帰国願も早速相済申候	当時の礼儀に則り、帰国願いも早速に済ませていただきました。
KUL/3FFE087279739C581E96AE283CB59C48	10	3	扨王城の構は一向城とは相見へ不申煉土にて土蔵作に仕或は石にて畳み五重六重に仕候	さて、王城の構造は一向城とは見えず、煉土で土蔵造りにし、あるいは石で五重六重に積み上げてありました。
KUL/3FFE087279739C581E96AE283CB59C48	10	4	家の二重三重めに築山泉水なとを拵ふ花畑なとを作申候	家の二重三重めには築山や泉水などを造り、花畑などを作りました。
KUL/3FFE087279739C581E96AE283CB59C48	10	5	下地を銅にて張其上へ土を入候ものゝ由に御座候	下地を銅で張り、その上に土を入れたものとのことでございました。
KUL/3FFE087279739C581E96AE283CB59C48	10	6	家作の儀は王城も平人の住居も左迄違候儀無御座候	家作に関しては、王城も庶民の住居もさほど違うことはございませんでした。
KUL/3FFE087279739C581E96AE283CB59C48	11	1	　問	　問
KUL/3FFE087279739C581E96AE283CB59C48	11	2	火災之儀はいかゝにし哉	火災の件はいかがしていましたか。
KUL/3FFE087279739C581E96AE283CB59C48	12	1	　答	　答
KUL/3FFE087279739C581E96AE283CB59C48	12	2	右申上候通家居大方煉土等にて御座候故火災は甚まれに御座候	先に申し上げました通り、家屋の大部分は煉土などでございましたので、火災は甚だまれにございました。
KUL/3FFE087279739C581E96AE283CB59C48	12	3	【左丁】	
KUL/3FFE087279739C581E96AE283CB59C48	12	4	彼地に居候内火事両度御座候二階の火事を三階にては存不申様に御座候	当地で暮らしている間に建物内の火事が二度ございました。二階で火事があっても三階では気づかないようでございました。
KUL/3FFE087279739C581E96AE283CB59C48	12	5	隣家なとにては猶更存不申候畢竟立家焼失仕候義は無御座候	隣家などではなおさら気づきませんでした。結局、建物が全焼したようなことはございませんでした。
KUL/3FFE087279739C581E96AE283CB59C48	12	6	家内に御座候道具或は内造作等焼失仕候迄之儀御座候乍去木にて作り候所は頭【随ヵ】分火事も御座候由承申候	家内にございました道具や内造作などが焼失いたしましたまでのことはございましたが、木で作った所は随分火事もあった由を承りました。
KUL/3FFE087279739C581E96AE283CB59C48	12	7	　問	　問
KUL/3FFE087279739C581E96AE283CB59C48	13	1	城楼の上に大なる自鳴鐘（トケイ）有之由見及候哉	城楼の上に大きな自鳴鐘（トケイ）があったとご覧になりましたか。
KUL/3FFE087279739C581E96AE283CB59C48	14	1	　答	
KUL/3FFE087279739C581E96AE283CB59C48	14	2	殊之外大造成物に御座候車の大きさ此邦にて仕水車の輪程つゝに相見へ申候	ことのほか大きな造作物でございまして、車の大きさはこの日本で作る水車の輪ほどのものでございました。
KUL/3FFE087279739C581E96AE283CB59C48	15	1	　問	　問
KUL/3FFE087279739C581E96AE283CB59C48	16	1	【右丁】	
KUL/3FFE087279739C581E96AE283CB59C48	17	1	城門の上に魯西亜中興の帝／伯多録（ベルト）の像有之由見及候哉	城門の上に、ロシア中興の帝である伯多録（ベルト）の像があるのをご覧になりましたか。
KUL/3FFE087279739C581E96AE283CB59C48	18	1	　答	　答
KUL/3FFE087279739C581E96AE283CB59C48	18	2	伯多録（ベルト）の像は霊屋に安置仕御座候	伯多録（ベルト）の像は霊廟に安置されておりました。
KUL/3FFE087279739C581E96AE283CB59C48	18	3	御宝庫に大なる磁石有之大きさ三尺計にて四角みに筋金を入候て釣下御座候	宝物庫には大きな磁石がございまして、大きさは三尺ほどで、四角く筋金を入れて釣り下げておりました。
KUL/3FFE087279739C581E96AE283CB59C48	18	4	其四隅に百貫目つゝの碇一挺つゝ吸付居申候	その四隅には、百貫目ずつの碇が一挺ずつ吸い付いておりました。
KUL/3FFE087279739C581E96AE283CB59C48	18	5	磁石の脇に仕かけ候／螺旋（ネジ）を捩候へは吸所の喰違候故にや四方の碇地に落申候	磁石の脇に仕掛けられた螺旋（ねじ）を捻ると、吸い付いていた場所が外れるためか、四方の碇が地面に落ちました。
KUL/3FFE087279739C581E96AE283CB59C48	18	6	又ゝ螺旋を戻候へは件の碇飛上り元のことく吸附申候	再び螺旋を元に戻すと、先ほどの碇が飛び上がり、元のように吸い付きました。
KUL/3FFE087279739C581E96AE283CB59C48	19	1	　問	　問
KUL/3FFE087279739C581E96AE283CB59C48	19	2	ムスクハに大石矢有之よし見及候哉	ムスクハに大きな石の矢があったとご覧になりましたか。
KUL/3FFE087279739C581E96AE283CB59C48	20	1	【左丁】	
KUL/3FFE087279739C581E96AE283CB59C48	21	1	　答	　答
KUL/3FFE087279739C581E96AE283CB59C48	22	1	銃（ス）口へ入仰向にて手を延候に指先少しつかへ申候	銃口へ仰向けになって手を延ばしましたところ、指先が少し引っ掛かりました。
KUL/3FFE087279739C581E96AE283CB59C48	22	2	長さは三間計見へ申候	長さは三間ほどと見えました。
KUL/3FFE087279739C581E96AE283CB59C48	22	3	同所に大鐘御座候	同所には大きな鐘がございまして、
KUL/3FFE087279739C581E96AE283CB59C48	22	4	焼落候由にて鐘は大地に喰入居申候	焼け落ちた由で鐘は大地に食い込んでおりました。
KUL/3FFE087279739C581E96AE283CB59C48	22	5	周りを堀石垣を致し其内へは下り候て見申候様に致御座候	周囲を堀と石垣で囲み、その内側へは下りて見学できるようになっておりました。
KUL/3FFE087279739C581E96AE283CB59C48	22	6	其大なる事言語に絶し候事に御座候重さ日本の四貫五百目を一貫目に仕弐千五百貫目御座候由	その大きさは言葉に絶するもので、重さは日本の四貫五百目を一貫目として換算し二千五百貫目でございました由。
KUL/3FFE087279739C581E96AE283CB59C48	22	7	小山の如くに相見へ申候	小山のように見えました。
KUL/3FFE087279739C581E96AE283CB59C48	22	8	問駝（タ）は見及候哉	問「ラクダはご覧になりましたか」
KUL/3FFE087279739C581E96AE283CB59C48	22	9	答【右丁】ヤコウツカ。よりイルコウツカへ参候道にて見申候	答「ヤコウツカよりイルコウツカへ参りました道中で見ました。
KUL/3FFE087279739C581E96AE283CB59C48	22	10	一体鼠色にて殊之外大きく脊に瘤（コブ）有之候	一様に鼠色で格別に大きく、背中に瘤がありました。
KUL/3FFE087279739C581E96AE283CB59C48	22	11	頭はことの外細長き頭小きものに御座候ベルタ【注】と申候	頭はことの外細長く小さなもので、ベルタと申しました」
KUL/3FFE087279739C581E96AE283CB59C48	23	1	問多葉粉は此方同様に候哉	問「刻み煙草はこちらと同じでしょうか」
KUL/3FFE087279739C581E96AE283CB59C48	23	2	何と申候哉	「何と申しますか」
KUL/3FFE087279739C581E96AE283CB59C48	23	3	きせるはやき物に候哉	「キセルは焼き物でございますか」
KUL/3FFE087279739C581E96AE283CB59C48	23	4	かねに候哉	「金属でしょうか」
KUL/3FFE087279739C581E96AE283CB59C48	23	5	答此方のよりは下品御座候	答「こちらよりは下品でございました」
KUL/3FFE087279739C581E96AE283CB59C48	23	6	やはりたはこと申候	「やはりタバコと申しました」
KUL/3FFE087279739C581E96AE283CB59C48	23	7	きせるは焼物も御座候	「キセルは焼き物もございました」
KUL/3FFE087279739C581E96AE283CB59C48	23	8	かねも石も御座候	「金属も石もございました」
KUL/3FFE087279739C581E96AE283CB59C48	23	9	水晶にて天火を取それにて給申候	「水晶で天火を取り、それでお使いいたしました」
KUL/3FFE087279739C581E96AE283CB59C48	23	10	私共はもつたいなく候故天火にては給不申候	「私たちは恐れ多いことでございまして、天火ではお使いいたしませんでした」
KUL/3FFE087279739C581E96AE283CB59C48	23	11	何故と尋候ゆへもつたいなき段申候へは笑ひ申候	「なぜかとお尋ねになりましたので、恐れ多いことだと申し上げますと、笑いました」
KUL/3FFE087279739C581E96AE283CB59C48	24	1	問【左丁】武芸は稽古いたし候哉	「武芸は稽古をいたしましたか」
KUL/3FFE087279739C581E96AE283CB59C48	24	2	答右之体一向見及不申候	「右のような様子は一切見ておりませんでした。
KUL/3FFE087279739C581E96AE283CB59C48	24	3	足軽躰の人の鉄炮稽古仕候を見物仕候	足軽風の格好をした人が鉄砲の稽古をしているのを見物しました。
KUL/3FFE087279739C581E96AE283CB59C48	24	4	専ら足の踏やうを習ひ申候	専ら足の踏み方を習いました。
KUL/3FFE087279739C581E96AE283CB59C48	24	5	弓は侍の持候躰見及不申候	弓は侍が持っている様子は見かけておりませんでした。
KUL/3FFE087279739C581E96AE283CB59C48	24	6	猟師の持候を見掛申候	猟師が持っているのを見かけました。
KUL/3FFE087279739C581E96AE283CB59C48	24	7	至て麁末成物にてやはり蝦夷人の弓同様に御座候	非常に粗末なもので、やはり蝦夷人の弓と同様でございました。
KUL/3FFE087279739C581E96AE283CB59C48	24	8	刃物は甚鈍し一向切不申候	刃物は非常に鈍く、まったく切れませんでした。
KUL/3FFE087279739C581E96AE283CB59C48	24	9	金物は荒砥にて白研に仕候ことくに御座候	金物は荒砥で白研ぎに仕上げたようでございました」
KUL/3FFE087279739C581E96AE283CB59C48	25	1	問老中とも相見申候人往来の躰はいかゝに候哉　答	問 老中と面会なさった方々の行き来の様子はどのようでございましたか。
KUL/3FFE087279739C581E96AE283CB59C48	26	1	【注　「駱駝」はロシア語で「верблюд(ベルビョート)」】	
KUL/3FFE087279739C581E96AE283CB59C48	27	1	【右丁】	
KUL/3FFE087279739C581E96AE283CB59C48	27	2	是は至て手軽成事に御座候	これは非常に手軽なことでございました。
KUL/3FFE087279739C581E96AE283CB59C48	27	3	輿は甚高く立派に作り	輿は非常に高く立派に作られておりました。
KUL/3FFE087279739C581E96AE283CB59C48	27	4	車の輪四つに仕馬六疋に牽せ申候	四つの車輪と六匹の馬で引かせておりました。
KUL/3FFE087279739C581E96AE283CB59C48	27	5	輿の内には四人ほとつゝ乗申候	輿の内には四人ほどずつ乗っておりました。
KUL/3FFE087279739C581E96AE283CB59C48	27	6	私儀折々御老中と同車にて野遊に出候事御座候	私儀は折々、御老中と同車にて野遊に出ましたことがございました。
KUL/3FFE087279739C581E96AE283CB59C48	27	7	女帝の行幸とても手重き義は無御座候	女帝の行幸でさえも、手間のかかるようなことはございませんでした。
KUL/3FFE087279739C581E96AE283CB59C48	27	8	然なから諸備は余程相見へ申候	しかしながら、諸々の備えはかなり立派に見えました。
KUL/3FFE087279739C581E96AE283CB59C48	27	9	尤人留等の儀は無御座候	ただし人を留めるような儀礼はございませんでした。
KUL/3FFE087279739C581E96AE283CB59C48	28	1	問	問
KUL/3FFE087279739C581E96AE283CB59C48	28	2	首にかけ候は何にて候哉	首にかけていたものは何でございますか。
KUL/3FFE087279739C581E96AE283CB59C48	28	3	腰にさけしものは何に候哉	腰に提げていたものは何でございますか。
KUL/3FFE087279739C581E96AE283CB59C48	29	1	答	答え
KUL/3FFE087279739C581E96AE283CB59C48	30	1	腰に提候は女帝より賜候時計にて御座候	腰に提げていたものは女帝より賜りました時計でございました。
KUL/3FFE087279739C581E96AE283CB59C48	30	2	襟にかけ候はメンダアリ。と申物に御座候	襟にかけていたものはメダルというものでございました。
KUL/3FFE087279739C581E96AE283CB59C48	30	3	片面は開祖／伯多録（ベルト）帝乗馬の像	片面には開祖ピョートル大帝の乗馬像が、
KUL/3FFE087279739C581E96AE283CB59C48	30	4	片面は当今の女帝	片面には当今の女帝がございました。
KUL/3FFE087279739C581E96AE283CB59C48	31	1	【左丁】	
KUL/3FFE087279739C581E96AE283CB59C48	31	2	ヱカテリナの背（ハイ）像に御座候	エカテリーナの全身像でございました。
KUL/3FFE087279739C581E96AE283CB59C48	31	3	これも女帝より賜り候	これも女帝より賜りました。
KUL/3FFE087279739C581E96AE283CB59C48	31	4	此メンタアリをかけ候者は魯西亜国中何方へ参候ても麁略の取扱不仕候	このメダルをかけている者は、ロシア国内どこへ参りましても粗末な扱いは受けませんでした。
KUL/3FFE087279739C581E96AE283CB59C48	31	5	惣して私共儀は制外に仕御座候へは何方へ参候ても咎候人も無御座候	総じて私たちは特別な扱いを受けていたため、どこへ参りましても咎める人もございませんでした。
KUL/3FFE087279739C581E96AE283CB59C48	31	6	食事の節なと御老中の宅に向一所に給候事なと御座候	食事の折など、御老中の屋敷に向かい一諸にいただくことなどございました。
KUL/3FFE087279739C581E96AE283CB59C48	32	1	此問終りて上にも暫入御漂民共も昼食を給ふ	この尋問が終わると、上も暫く入った後、漂流民たちも昼食をいただいた。
KUL/3FFE087279739C581E96AE283CB59C48	33	1	扨支度相済て御白砂へ召出され	さて支度が済むと、御白砂へお召し出しになった。
KUL/3FFE087279739C581E96AE283CB59C48	33	2	此度は外套（ウハキ）を換（か）へ幸太夫／油緑色（アイビロド）の羅紗（ラシヤ）	此度は外套（ウハキ）を替え、幸太夫は油緑色（アイビロド）の羅紗（ラシャ）を——磯吉は赤褐色（カバイロ）の羅紗（ラシャ）であった。
KUL/3FFE087279739C581E96AE283CB59C48	33	3	磯吉は老山色（カバイロ）の多羅呢（ラシヤ）【注】なり	
KUL/3FFE087279739C581E96AE283CB59C48	34	1	問	問
KUL/3FFE087279739C581E96AE283CB59C48	34	2	其方共事魯西亜にて救（キウ）命の恩其外厚情仇には存間鋪【注　「多羅呢」は「哆羅呢」ヵ】【右丁】事に有之候いかゝ存罷在候哉	お前たち、ロシアで命を救われた恩やその他の厚情を仇で返すような考えはないか。この件をどう心得ているのか。
KUL/3FFE087279739C581E96AE283CB59C48	34	3	大切に存居可申事に候哉	大切に考えるべきことでござろうか。
KUL/3FFE087279739C581E96AE283CB59C48	34	4	　答	　答
KUL/3FFE087279739C581E96AE283CB59C48	34	5	恩儀におゐては聊も仇には存不申候	恩義に関しては少しも仇とは存じておりません。
KUL/3FFE087279739C581E96AE283CB59C48	34	6	乍去大切に存候と申程の事は無御座候	ただし、大切に思っていると言えるほどのことはございません。
KUL/3FFE087279739C581E96AE283CB59C48	35	1	　問	　問
KUL/3FFE087279739C581E96AE283CB59C48	35	2	左程恩儀も有之候所何故強て願を立日本に相戻候哉	それほどの恩義もあるというのに、なぜ無理に願い出て日本に帰ろうとするのか。
KUL/3FFE087279739C581E96AE283CB59C48	35	3	　答	　答
KUL/3FFE087279739C581E96AE283CB59C48	35	4	恐なから本国には母妻子兄弟共御座候へは恩愛の情相忘かたし	恐れながら、本国には母や妻子、兄弟がおりますゆえ、恩愛の情は忘れがたく、
KUL/3FFE087279739C581E96AE283CB59C48	35	5	其上食物等も不自由にて難儀仕候のみならす	その上、食物なども不自由で苦労いたしましたのみならず、
KUL/3FFE087279739C581E96AE283CB59C48	35	6	第一言語明白に相通し兼朝夕心に住せさる事勝に御座候に付	第一に、言語が明白に通じかね、朝夕心が落ち着かぬことが勝りましたゆえ、
KUL/3FFE087279739C581E96AE283CB59C48	35	7	身命／擲（ナケウキ）【注】一向【左丁】帰国仕度段相願候事に御座候	身命を投げ打ち、ただひたすら帰国を願い続けてまいりましたことでございます。
KUL/3FFE087279739C581E96AE283CB59C48	36	1	　問	　問
KUL/3FFE087279739C581E96AE283CB59C48	37	1	言葉は覚候にては無之候哉	「言葉は覚えはしなかったのですか」
KUL/3FFE087279739C581E96AE283CB59C48	37	2	　答	　答
KUL/3FFE087279739C581E96AE283CB59C48	37	3	是迚も聞取に御座候得は誠以万分の一にてまさかの所にては一向通弁仕候事相成かね	「これほど聞き取れたとしても、誠に万に一つほどで、いざという時にはまったく意思疎通ができませんでした」
KUL/3FFE087279739C581E96AE283CB59C48	37	4	何角に付不便利なる事のみに御座候	「いずれにせよ不便利なことのみでございました」
